,Month,RF
1263,April,5.1511573884210655
1264,May,2.91220511362946
1265,June,3.9489737787225385
1266,July,3.9485990357976086
1267,August,2.451271315966147
1268,September,2.9883161374033973
1269,October,2.829500845271945
1270,November,5.418744721796928
1271,December,3.775292180816808
1272,January,8.697255941965588
1273,February,16.42619894952367
1274,March,94.80263317779723
